,owner_id,owner_username,owner_verified,owner_picture,comment,replies
25,3065326581,tabatha.brooke,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/128060000_294338325245703_614249276687312946_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=PijZylSQ3HEAX_gTX8d&tp=1&oh=653ef89ce7a4310ed7e1be0329b3cd25&oe=6006F38D,"Hey! I just wanted to drop in and thank you for this series. I have been recommending it to anyone and everyone I know. Laughing and crying at the same time is such a unique experience. My friends and I have been watching on repeat, and find a LOT of comfort in The Midnight Gospel 'during these trying times'. It is cathartic, eye-opening, and much needed right now. I can only hope there is more to come, but if this was a one-off project, I can surely appreciate it for the magical art it is. Thank you. 🖤🔮",0
26,188001689,mikejarg,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/33142855_193423271483519_5329011944168882176_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=VgfPUwFlGvoAX8iBFos&tp=1&oh=ae4abf1dfba8c9d185b8682d9d32a2a8&oe=60095AE0,@duncantrussell the episode with your late mother is one of the most heartfelt beautiful things I've watched in a long time... 💛 you man,0
27,1106915270,mimi3h,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/127317616_371904723899783_560185427074787991_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=GKPQ3F2fZmQAX-c6SM5&tp=1&oh=d9463ad3009d13ce8e9dc339c14f4b03&oe=60071555,💖💖💖💖💖💖💖💖💖💖😢,0
28,36395150663,themysticgospel,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/101698313_694434111334058_4918504016603774976_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=HEwmD0RhuaIAX_5ZAOC&tp=1&oh=49ee1c21ac6ef21d1e5439d16164a7d1&oe=60088B3C,haha! i made my username similar to the show so i could post some spiritual stuff. much love my man!,0
29,227976995,markacbrand,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/26872547_1954692838116586_4624447641869090816_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=WrSUXuHuLwkAX9CoEsV&tp=1&oh=301af29a2a71ee5ec8c62571011f1bea&oe=60076776,Last episodes are so emotional man.,0
30,23344962,megolopolis,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/16124048_255187451571553_5332763933109387264_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=qYBWZgQbq5sAX-vMp7P&tp=1&oh=45dd106ab3d6e6900af7597aa4ccbfcb&oe=6009A02C,"The last episode is the most beautiful episode of anything I’ve ever experienced in my life, thank you thank you 👽🥰🌟",0
31,1364587603,natalienoelle80,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/101843727_572961993636154_3562047808590577664_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=i3EGVuFrtwcAX-2_Uj7&tp=1&oh=5e1fc04372989d66726c28f7d103eba9&oe=6006D7CB,This show changed me life. ♥️,0
32,1441618,misssarahault,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/20838722_346067259163091_8846591220449804288_a.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=NJlWrnPhVE0AX9gW7PH&tp=1&oh=a24fa4c61d3a6f4da882d07a168bd163&oe=60099076,This is my favorite show,0
33,36986573833,scarson35,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/129680861_1520772678069662_1097365168354436739_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=f9Jv8ce7KXwAX_G5ay1&tp=1&oh=15f347506dca5a933706f0cc8ecd5f04&oe=6009F566,Who’s ready for season two 🙌❤️,0
34,30025540,broseph_joey,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/106804614_499107641126910_1952657748108158935_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=86D5gtr4K38AX-gNL8Q&tp=1&oh=347b17e672d92bab5803c8abbdeef3f8&oe=600929E6,"@duncantrussell absolutely brilliant mate❤️❤️❤️ great education! but also a refresher course for lessons forgotten 🙏🏼. Thank you, much love 🇦🇺✨",0
