,owner_id,owner_username,owner_verified,owner_picture,comment,replies
34,9220552527,thiago_.rodriguesss,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/73401809_2488089088139136_2642087464717516800_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=RjAHPIKO-xEAX9Qk0Fb&tp=1&oh=e2541bfd4529b6ae1178f8af7e49bf8d&oe=600C2161,Very good player,0
35,6121827169,t1no.ardito,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/123014597_1706597332842115_2432041984659676483_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=xkG8eSkJBiUAX9R33KZ&tp=1&oh=8c6afeef2f18fc73bf3ecfcdd2ca2884&oe=600AD221,"Alan,q q vc ta fazendo aí po",0
36,6121827169,t1no.ardito,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/123014597_1706597332842115_2432041984659676483_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=xkG8eSkJBiUAX9R33KZ&tp=1&oh=8c6afeef2f18fc73bf3ecfcdd2ca2884&oe=600AD221,Jai jogar fortnite,0
37,3585377598,_bieltc,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/120012414_246411376750184_5726169961551457613_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=DQH-A6lvuBIAX83gu5s&tp=1&oh=492d66048beb777d9edd807eec4a2395&oe=60099E25,ainda vou conseguir chegar aonde você chegou 🙏🏽,0
38,8096732471,fa.hxxzn,False,https://scontent-gru1-2.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-gru1-2.cdninstagram.com&_nc_ohc=L111VlxDSxEAX-ckwTb&oh=e8bdc0bb3f856cb0f74aecb1814d93b5&oe=6008E38F&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2,Totosinho,0
39,8401320109,_felixbrenda,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/131050175_144846673769861_6546331331314648068_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=8zgarVipYr4AX8oXAkV&tp=1&oh=2208ff2614f1162df932aacc571cf563&oe=600A0052,alan casa comigo,0
40,7006687299,m4rcell1nh.4,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/126220749_198571188465544_1121349583859489600_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=hgZI9kyP-Z0AX94ouWv&tp=1&oh=2d3fc522aa836caa7ca8cf5e587a6284&oe=6009EF60,OLHA QUE MEIGOO,0
41,1636003959,joao.gabm,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/131398521_395071268432857_7434211288433189744_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=3TMnR3Nnn6IAX84KNu9&tp=1&oh=d964137e474bc67f72665ce48f38fea2&oe=60089755,MANITO COMO ESTAS MANO,0
42,8617986081,soaresjhonatandeoliveira,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/56945085_280635422843218_8249626629282725888_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=tmJOWI7Uhx8AX_LoCIt&tp=1&oh=24f57d83fe7be89ee9472839f7b367f1&oe=600B10C5,Oiiiii alannn me notaaaa,0
43,8617986081,soaresjhonatandeoliveira,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/56945085_280635422843218_8249626629282725888_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=tmJOWI7Uhx8AX_LoCIt&tp=1&oh=24f57d83fe7be89ee9472839f7b367f1&oe=600B10C5,Oiiii,0
